,Date,Price Gold,Price Nasdaq100,Price S&P500,Price DAX,Price Euro Bund
3015,2019-04-12,,,,11951.0,165.59
3016,2019-04-18,,,,12195.0,164.38
3017,2019-04-26,,,,12287.0,165.77
3018,2019-05-03,,,,12328.0,165.14
3019,2019-05-10,,,,12119.0,166.11
3020,2019-05-17,,,,12270.0,167.05
3021,2019-05-24,,,,11964.0,167.27
3022,2019-05-31,,,,11850.0,168.36
3023,2019-06-07,,,,11967.0,171.33
3024,2019-06-14,,,,12146.0,171.63
3025,2019-06-21,,,,12345.0,172.54
3026,2019-06-28,,,,12295.0,172.67
3027,2019-07-05,,,,12618.0,173.94
3028,2019-07-12,,,,12338.0,171.55
3029,2019-07-19,,,,12253.0,173.47
3030,2019-07-26,,,,12358.0,174.25
3031,2019-08-02,,,,12042.0,175.71
3032,2019-08-09,,,,11815.0,177.5
3033,2019-08-16,,,,11427.0,179.39
3034,2019-08-23,,,,11758.0,178.04
3035,2019-08-30,,,,11863.0,178.91
3036,2019-09-06,,,,12127.0,174.5
3037,2019-09-13,,,,12424.0,173.52
3038,2019-09-20,,,,12425.0,173.32
3039,2019-09-27,,,,12316.0,174.35
3040,2019-10-04,,,,11973.0,174.53
3041,2019-10-11,,,,12152.0,172.67
3042,2019-10-18,,,,12661.0,171.73
3043,2019-10-25,,,,12859.0,171.67
3044,2019-11-01,,,,12902.0,171.84
3045,2019-11-08,,,,13285.0,169.4
3046,2019-11-15,,,,13208.0,170.92
3047,2019-11-22,,,,13169.0,170.65
3048,2019-11-29,,,,13253.0,171.29
3049,2019-12-06,,,,13088.0,172.18
3050,2019-12-13,,,,13329.0,171.23
3051,2019-12-20,,,,13241.0,171.26
3052,2019-12-27,,,,13347.0,171.69
3053,2020-01-03,,,,13445.0,171.1
3054,2020-01-10,,,,13514.0,171.31
3055,2020-01-17,,,,13479.0,171.66
3056,2020-01-24,,,,13488.0,172.82
3057,2020-01-31,,,,13235.0,174.29
3058,2020-02-07,,,,13590.0,173.87
3059,2020-02-14,,,,13728.0,174.29
3060,2020-02-21,,,,13690.0,174.98
3061,2020-02-28,,,,12090.0,176.52
3062,2020-03-06,,,,11836.0,175.94
3063,2020-03-13,,,,9051.0,176.32
3064,2020-03-20,,,,8486.0,168.53
3065,2020-03-27,,,,10045.0,170.95
3066,2020-04-03,,,,9555.0,171.96
3067,2020-04-09,,,,10422.0,170.12
3068,2020-04-17,,,,10498.0,172.44
3069,2020-04-24,,,,10335.0,172.38
3070,2020-05-08,,,,10792.0,173.87
3071,2020-05-15,,,,10492.0,173.62
3072,2020-05-22,,,,11085.0,173.11
3073,2020-05-29,,,,11674.0,172.15
3074,2020-06-05,,,,12420.0,173.5
3075,2020-06-12,,,,11859.0,175.25
3076,2020-06-19,,,,12281.0,175.61
3077,2020-06-26,,,,12273.0,176.39
3078,2020-07-03,,,,12553.0,175.98
3079,2020-07-10,,,,12574.0,176.41
3080,2020-07-17,,,,12915.0,176.41
3081,2020-07-24,,,,12993.0,176.77
3082,2020-07-31,,,,12491.0,177.71
3083,2020-08-07,,,,12637.0,177.38
3084,2020-08-14,,,,13000.0,175.26
3085,2020-08-21,,,,12895.0,176.87
3086,2020-08-28,,,,13099.0,175.29
3087,2020-09-04,,,,12943.0,174.13
3088,2020-09-11,,,,13142.0,173.66
3089,2020-09-18,,,,13238.0,174.07
3090,2020-09-25,,,,12641.0,174.27
3091,2020-10-02,,,,12676.0,174.61
3092,2020-10-09,,,,13087.0,174.52
3093,2020-10-16,,,,12745.0,175.82
3094,2020-10-23,,,,12553.0,175.2
3095,2020-10-30,,,,11584.0,176.18
3096,2020-11-06,,,,12502.0,176.42
3097,2020-11-13,,,,13002.0,174.91
3098,2020-11-20,,,,13093.0,175.45
3099,2020-11-27,,,,13263.0,175.59
3100,2020-12-04,,,,13201.0,175.15
3101,2020-12-11,,,,13293.0,178.27
3102,2020-12-18,,,,13663.0,177.74
3103,2021-01-08,,,,13981.0,177.33
3104,2021-01-15,,,,13960.0,177.65
3105,2021-01-22,,,,13923.0,176.76
3106,2021-01-29,,,,13615.0,177.58
3107,2021-02-05,,,,14049.0,176.28
3108,2021-02-12,,,,14041.0,176.39
3109,2021-02-19,,,,13897.0,174.64
3110,2021-02-26,,,,13742.0,172.11
3111,2021-03-05,,,,13920.0,170.77
3112,2021-03-12,,,,14563.0,171.62
3113,2021-03-19,,,,14710.0,170.96
3114,2021-03-26,,,,14709.0,172.56
3115,2021-04-09,,,,15246.0,171.98
3116,2021-04-16,,,,15291.0,171.28
3117,2021-04-23,,,,15272.0,171.02
3118,2021-04-30,,,,15180.0,169.79
3119,2021-05-07,,,,15243.0,170.43
3120,2021-05-14,,,,15264.0,169.02
3121,2021-05-21,,,,15400.0,168.82
3122,2021-05-28,,,,15482.0,169.81
3123,2021-06-04,,,,15607.0,171.49
3124,2021-06-11,,,,15596.0,172.87
3125,2021-06-18,,,,15724.0,172.47
3126,2021-06-25,,,,15594.0,172.24
3127,2021-07-02,,,,15615.0,172.62
3128,2021-07-09,,,,15413.0,174.16
3129,2021-07-16,,,,15605.0,174.86
3130,2021-07-23,,,,15542.0,175.9
3131,2021-07-30,,,,15562.0,176.54
3132,2021-08-06,,,,15740.0,177.2
3133,2021-08-13,,,,15942.0,176.52
3134,2021-08-20,,,,15788.0,177.02
3135,2021-08-27,,,,15739.0,175.86
3136,2021-09-03,,,,15819.0,175.42
3137,2021-09-10,,,,15588.0,172.44
3138,2021-09-17,,,,15695.0,171.2
3139,2021-09-24,,,,15672.0,170.59
3140,2021-10-01,,,,15249.0,170.03
3141,2021-10-08,,,,15214.0,169.55
3142,2021-10-15,,,,15483.0,169.84
3143,2021-10-22,,,,15476.0,167.9
3144,2021-10-29,,,,15645.0,168.95
3145,2021-11-05,,,,16018.0,170.16
3146,2021-11-12,,,,16099.0,170.5
3147,2021-11-19,,,,16245.0,171.21
3148,2021-11-26,,,,15848.0,171.19
3149,2021-12-03,,,,15276.0,172.83
3150,2021-12-10,,,,15627.0,174.13
3151,2021-12-17,,,,15580.0,174.25
3152,2021-12-23,,,,15616.0,173.17
3153,2022-01-07,,,,16048.0,170.45
3154,2022-01-14,,,,15922.0,170.83
3155,2022-01-21,,,,15732.0,170.0
3156,2022-01-28,,,,15460.0,170.21
3157,2022-02-04,,,,15398.0,166.89
3158,2022-02-11,,,,15351.0,164.71
3159,2022-02-18,,,,15162.0,166.2
3160,2022-02-25,,,,14238.0,166.63
3161,2022-03-04,,,,13574.0,169.54
3162,2022-03-11,,,,13495.0,162.94
3163,2022-03-18,,,,14391.0,161.19
3164,2022-03-25,,,,14322.0,159.15
3165,2022-04-01,,,,14400.0,158.55
3166,2022-04-08,,,,14220.0,157.01
3167,2022-04-14,,,,14119.0,155.48
3168,2022-04-22,,,,14324.0,153.47
3169,2022-04-29,,,,14104.0,154.44
3170,2022-05-06,,,,13825.0,152.55
3171,2022-05-13,,,,13756.0,155.06
3172,2022-05-20,,,,13935.0,153.6
3173,2022-05-27,,,,14241.0,153.31
3174,2022-06-03,,,,14603.0,150.13
3175,2022-06-10,,,,14089.0,147.74
3176,2022-06-17,,,,12993.0,143.54
3177,2022-06-24,,,,12927.0,147.7
3178,2022-07-01,,,,12824.0,148.76
3179,2022-07-08,,,,12823.0,150.46
3180,2022-07-15,,,,12611.0,152.84
3181,2022-07-22,,,,13198.0,152.32
3182,2022-07-29,,,,13387.0,157.48
3183,2022-08-05,,,,13646.0,158.07
3184,2022-08-12,,,,13655.0,155.36
3185,2022-08-19,,,,13661.0,153.66
3186,2022-08-26,,,,13318.0,151.2
3187,2022-09-02,,,,12771.0,147.77
3188,2022-09-09,,,,12884.0,143.14
3189,2022-09-16,,,,12913.0,142.98
3190,2022-09-23,,,,12625.0,140.14
3191,2022-09-30,,,,12034.0,137.16
3192,2022-10-07,,,,12440.0,138.9
3193,2022-10-14,,,,12458.0,136.8
3194,2022-10-21,,,,12642.0,135.0
3195,2022-10-28,,,,13152.0,140.86
3196,2022-11-04,,,,13132.0,137.42
3197,2022-11-11,,,,14205.0,140.32
3198,2022-11-18,,,,14336.0,140.01
3199,2022-11-25,,,,14541.0,142.03
3200,2022-12-02,,,,14452.0,142.65
3201,2022-12-09,,,,14291.0,141.61
3202,2022-12-16,,,,14062.0,138.46
3203,2022-12-23,,,,13996.0,135.38
3204,2022-12-30,,,,14100.0,134.15
3205,2023-01-06,,,,14521.0,136.08
3206,2023-01-13,,,,15168.0,138.45
3207,2023-01-20,,,,15051.0,139.35
3208,2023-01-27,,,,15207.0,137.78
3209,2023-02-03,,,,15548.0,139.56
3210,2023-02-10,,,,15451.0,136.28
3211,2023-02-17,,,,15489.0,134.5
3212,2023-02-24,,,,15543.0,134.82
3213,2023-03-03,,,,15386.0,131.49
3214,2023-03-10,,,,15489.0,132.37
3215,2023-03-17,,,,15181.0,135.94
3216,2023-03-24,,,,15278.0,137.4
3217,2023-03-31,,,,15700.0,135.35
3218,2023-04-14,,,,15909.0,134.98
3219,2023-04-21,,,,15923.0,134.02
3220,2023-04-28,,,,15972.0,133.89
3221,2023-05-05,,,,15874.0,136.63
3222,2023-05-12,,,,15922.0,136.62
3223,2023-05-15,,,,15945.0,136.01
3224,2013-03-08,,,,,142.78
3225,2013-03-15,,,,,143.1
3226,2014-10-03,,,,,149.98
