,Date,open,high,low,close
2184,2021-10-18,169.22,169.3,168.64,169.1
2185,2021-10-19,169.08,169.48,168.34,168.45
2186,2021-10-20,168.26,168.87,168.08,168.61
2187,2021-10-21,168.5,168.8,167.92,167.94
2188,2021-10-22,167.9,168.55,167.84,168.46
2189,2021-10-25,168.44,168.68,168.07,168.6
2190,2021-10-26,168.56,168.97,168.4,168.83
2191,2021-10-27,168.78,169.83,168.51,169.66
2192,2021-10-28,169.61,169.65,168.29,168.86
2193,2021-10-29,168.95,168.98,167.71,168.38
2194,2021-11-01,168.18,168.56,167.69,168.47
2195,2021-11-02,168.39,169.36,168.31,169.25
2196,2021-11-03,169.25,169.7,168.98,169.12
2197,2021-11-04,169.17,170.33,169.03,170.21
2198,2021-11-05,170.16,171.24,170.06,171.16
2199,2021-11-08,171.1,171.12,170.43,170.49
2200,2021-11-09,170.6,171.44,170.52,171.35
2201,2021-11-10,171.26,171.38,170.27,170.32
2202,2021-11-11,170.41,170.87,170.21,170.41
2203,2021-11-12,170.5,171.07,170.32,171.01
2204,2021-11-15,171.01,171.4,170.42,170.48
2205,2021-11-16,170.54,170.86,170.36,170.68
2206,2021-11-17,170.62,170.96,170.55,170.95
2207,2021-11-18,170.94,171.38,170.88,171.27
2208,2021-11-19,171.21,172.42,171.0,172.33
2209,2021-11-22,172.19,172.57,171.53,171.62
2210,2021-11-23,171.68,171.7,170.56,170.63
2211,2021-11-24,170.74,171.18,170.31,170.76
2212,2021-11-25,170.6,171.06,170.6,171.02
2213,2021-11-26,171.19,172.46,171.14,172.31
2214,2021-11-29,172.03,172.38,171.65,171.91
2215,2021-11-30,171.99,172.71,171.84,172.34
2216,2021-12-01,172.19,172.59,171.63,172.58
2217,2021-12-02,172.47,173.06,172.12,172.72
2218,2021-12-03,172.83,173.14,172.41,173.02
2219,2021-12-06,172.92,173.01,172.6,172.64
2220,2021-12-07,174.47,174.6,174.06,174.3
2221,2021-12-08,174.42,175.02,173.4,173.6
2222,2021-12-09,173.59,174.31,173.44,174.12
2223,2021-12-10,174.13,174.27,173.78,173.95
2224,2021-12-13,173.91,174.7,173.89,174.68
2225,2021-12-14,174.64,174.75,174.18,174.35
2226,2021-12-15,174.39,174.56,174.04,174.15
2227,2021-12-16,174.09,174.44,173.43,174.13
2228,2021-12-17,174.25,174.66,174.08,174.49
2229,2021-12-20,174.74,174.94,174.09,174.22
2230,2021-12-21,174.23,174.44,173.23,173.32
2231,2021-12-22,173.47,173.52,172.77,173.1
2232,2021-12-23,173.17,173.19,172.28,172.5
2233,2021-12-27,172.48,172.64,172.08,172.33
2234,2021-12-28,172.36,172.47,172.09,172.23
2235,2021-12-29,172.31,172.42,171.31,171.42
2236,2021-12-30,171.42,171.79,171.31,171.46
2237,2022-01-03,171.36,171.53,170.55,170.55
2238,2022-01-04,170.69,171.17,170.5,170.78
2239,2022-01-05,170.75,170.93,170.53,170.54
2240,2022-01-06,170.53,170.61,169.95,170.41
2241,2022-01-07,170.45,170.53,169.88,170.06
2242,2022-01-10,169.96,170.21,169.71,169.92
2243,2022-01-11,169.92,170.2,169.57,169.87
2244,2022-01-12,169.87,170.51,169.74,170.19
2245,2022-01-13,170.08,171.0,169.86,170.93
2246,2022-01-14,170.83,170.95,169.87,169.89
2247,2022-01-17,169.8,169.92,169.53,169.69
2248,2022-01-18,169.67,169.81,169.31,169.33
2249,2022-01-19,169.3,169.54,168.95,169.34
2250,2022-01-20,169.28,169.94,169.21,169.8
2251,2022-01-21,170.0,170.63,169.92,170.33
2252,2022-01-24,170.23,171.07,170.1,170.68
2253,2022-01-25,170.62,170.89,170.26,170.31
2254,2022-01-26,170.34,170.58,169.66,169.73
2255,2022-01-27,169.78,170.42,169.67,170.21
2256,2022-01-28,170.21,170.22,169.42,170.02
2257,2022-01-31,169.91,169.93,168.81,169.05
2258,2022-02-01,169.03,169.54,168.65,168.8
2259,2022-02-02,168.81,169.17,168.41,168.62
2260,2022-02-03,168.76,168.81,166.84,166.95
2261,2022-02-04,166.89,167.0,165.72,166.05
2262,2022-02-07,166.07,166.49,165.38,165.81
2263,2022-02-08,165.71,166.11,165.03,165.33
2264,2022-02-09,165.33,166.01,165.33,165.78
2265,2022-02-10,165.8,165.96,164.37,164.39
2266,2022-02-11,164.71,166.46,164.48,166.25
2267,2022-02-14,165.89,166.38,164.95,165.24
2268,2022-02-15,165.44,165.53,164.42,164.69
2269,2022-02-16,164.75,165.47,164.34,165.34
2270,2022-02-17,165.35,166.08,165.14,166.08
2271,2022-02-18,166.2,166.74,165.61,166.65
2272,2022-02-21,166.77,166.97,165.8,166.93
2273,2022-02-22,166.92,167.17,165.16,165.88
2274,2022-02-23,165.65,166.17,165.39,166.0
2275,2022-02-24,166.18,168.01,166.01,166.69
2276,2022-02-25,166.63,167.2,165.87,166.18
2277,2022-02-28,167.03,168.0,166.25,167.85
2278,2022-03-01,167.75,171.12,167.31,170.61
2279,2022-03-02,170.45,170.85,169.01,169.01
2280,2022-03-03,169.55,169.75,168.46,169.12
2281,2022-03-04,169.54,171.22,169.17,170.76
2282,2022-03-07,168.3,168.67,166.59,166.81
2283,2022-03-08,166.97,167.17,164.53,164.95
2284,2022-03-09,164.96,165.29,163.38,163.64
2285,2022-03-10,163.63,164.43,162.02,162.9
2286,2022-03-11,162.94,163.2,162.01,163.04
2287,2022-03-14,162.46,162.73,161.14,161.33
2288,2022-03-15,161.34,162.05,160.9,161.65
2289,2022-03-16,161.63,161.81,160.56,160.96
2290,2022-03-17,161.16,161.69,160.68,161.05
2291,2022-03-18,161.19,161.77,160.76,161.43
2292,2022-03-21,161.26,161.34,159.77,160.01
2293,2022-03-22,159.99,159.99,159.07,159.37
2294,2022-03-23,159.39,160.31,159.06,160.21
2295,2022-03-24,160.05,160.26,158.73,159.04
2296,2022-03-25,159.15,159.64,158.08,158.31
2297,2022-03-28,158.47,158.67,157.65,158.29
2298,2022-03-29,158.22,158.33,156.05,157.39
2299,2022-03-30,157.53,158.06,156.37,157.17
2300,2022-03-31,157.04,159.05,156.9,158.66
2301,2022-04-01,158.55,158.89,157.71,158.66
2302,2022-04-04,158.5,159.79,158.12,159.28
2303,2022-04-05,159.31,159.42,157.62,157.86
2304,2022-04-06,157.76,157.78,156.84,157.27
2305,2022-04-07,157.59,157.87,156.4,156.97
2306,2022-04-08,157.01,157.29,156.26,156.42
2307,2022-04-11,156.13,156.19,154.93,154.99
2308,2022-04-12,154.75,155.76,154.27,155.2
2309,2022-04-13,155.1,155.91,154.51,155.46
2310,2022-04-14,155.48,156.17,154.63,154.71
2311,2022-04-19,154.55,154.7,153.29,153.65
2312,2022-04-20,153.44,155.0,153.25,154.68
2313,2022-04-21,154.57,154.66,153.28,153.75
2314,2022-04-22,153.47,153.92,153.05,153.26
2315,2022-04-25,153.14,155.26,153.11,154.56
2316,2022-04-26,154.77,155.74,154.18,155.49
2317,2022-04-27,155.45,155.83,154.82,155.26
2318,2022-04-28,155.35,156.0,154.02,154.43
2319,2022-04-29,154.44,154.69,153.43,153.71
2320,2022-05-02,153.61,154.19,153.23,153.33
2321,2022-05-03,153.34,154.1,152.66,152.89
2322,2022-05-04,152.86,153.73,152.44,153.57
2323,2022-05-05,153.6,154.18,152.15,152.58
2324,2022-05-06,152.55,152.74,150.81,151.17
2325,2022-05-09,151.01,152.01,150.49,151.88
2326,2022-05-10,151.93,153.17,151.5,152.64
2327,2022-05-11,152.64,153.86,151.87,153.77
2328,2022-05-12,153.85,155.33,153.61,154.96
2329,2022-05-13,155.06,155.12,153.65,153.87
2330,2022-05-16,153.88,154.2,152.99,153.72
2331,2022-05-17,153.72,153.74,152.33,152.55
2332,2022-05-18,152.58,153.06,151.89,152.96
2333,2022-05-19,153.07,154.45,152.48,153.55
2334,2022-05-20,153.6,154.22,153.16,153.95
2335,2022-05-23,153.82,154.11,152.85,152.99
2336,2022-05-24,153.1,153.98,152.77,153.61
2337,2022-05-25,153.55,154.43,153.48,153.92
2338,2022-05-26,153.86,154.74,153.19,153.39
2339,2022-05-27,153.31,154.14,153.22,153.47
2340,2022-05-30,153.48,153.52,152.36,152.6
2341,2022-05-31,152.5,152.89,151.34,151.63
2342,2022-06-01,151.53,151.85,150.78,150.96
2343,2022-06-02,150.99,151.09,150.06,150.23
2344,2022-06-03,150.13,150.35,149.57,149.91
2345,2022-06-06,150.06,150.34,149.12,149.18
2346,2022-06-07,149.18,149.92,148.83,149.57
2347,2022-06-08,149.48,149.6,148.68,148.69
2348,2022-06-09,148.69,149.43,147.32,147.8
2349,2022-06-10,147.74,148.51,146.61,146.9
2350,2022-06-13,146.71,147.19,144.19,144.55
2351,2022-06-14,144.65,145.58,142.29,142.57
2352,2022-06-15,142.73,145.51,142.25,145.37
2353,2022-06-16,145.36,145.36,140.67,143.66
2354,2022-06-17,143.54,144.99,142.56,144.35
2355,2022-06-20,144.29,144.98,143.15,143.29
2356,2022-06-21,143.29,144.01,143.05,143.38
2357,2022-06-22,143.52,145.72,143.4,145.16
2358,2022-06-23,145.24,148.45,144.81,147.62
2359,2022-06-24,147.7,149.0,146.91,147.71
2360,2022-06-27,147.76,147.82,146.03,146.4
2361,2022-06-28,146.34,146.8,144.72,145.36
2362,2022-06-29,145.36,147.37,145.14,146.81
2363,2022-06-30,146.97,149.35,146.5,148.76
2364,2022-07-01,148.76,151.65,148.24,150.65
2365,2022-07-04,150.53,150.72,149.05,149.44
2366,2022-07-05,149.24,151.45,148.72,150.98
2367,2022-07-06,150.85,152.92,150.56,151.24
2368,2022-07-07,151.33,151.65,150.15,150.52
2369,2022-07-08,150.46,151.17,149.79,150.07
2370,2022-07-11,149.9,151.67,149.75,151.3
2371,2022-07-12,151.32,153.48,151.26,152.67
2372,2022-07-13,152.7,153.17,151.66,152.92
2373,2022-07-14,152.98,153.01,151.21,152.7
2374,2022-07-15,152.84,153.8,152.26,152.96
2375,2022-07-18,152.95,153.32,151.47,152.21
2376,2022-07-19,152.2,152.6,150.62,151.12
2377,2022-07-20,151.01,152.37,150.83,151.89
2378,2022-07-21,151.88,152.38,149.69,152.14
2379,2022-07-22,152.32,155.16,152.13,154.38
2380,2022-07-25,154.21,154.86,153.78,154.7
2381,2022-07-26,154.82,156.28,154.52,155.88
2382,2022-07-27,155.8,156.24,155.36,155.58
2383,2022-07-28,155.75,157.97,154.75,157.55
2384,2022-07-29,157.48,157.93,156.21,157.57
2385,2022-08-01,157.35,158.54,156.74,158.38
2386,2022-08-02,158.57,159.7,157.1,157.3
2387,2022-08-03,157.48,158.33,156.29,157.43
2388,2022-08-04,157.39,158.28,156.66,158.18
2389,2022-08-05,158.07,158.21,155.72,156.03
2390,2022-08-08,155.97,157.12,155.86,156.77
2391,2022-08-09,156.97,157.05,155.77,156.32
2392,2022-08-10,156.37,157.74,156.04,156.58
2393,2022-08-11,156.53,157.45,155.28,155.43
2394,2022-08-12,155.36,155.92,154.88,155.69
2395,2022-08-15,155.65,156.88,155.08,156.52
2396,2022-08-16,156.69,156.78,155.31,155.93
2397,2022-08-17,155.81,155.96,153.83,154.17
2398,2022-08-18,154.2,154.47,153.24,153.68
2399,2022-08-19,153.66,153.66,152.03,152.28
2400,2022-08-22,152.16,152.84,151.03,151.23
2401,2022-08-23,151.29,152.4,150.23,150.57
2402,2022-08-24,150.69,151.06,150.02,150.31
2403,2022-08-25,150.31,151.42,150.02,151.25
2404,2022-08-26,151.2,151.24,149.35,149.46
2405,2022-08-29,148.95,148.99,147.92,148.41
2406,2022-08-30,148.63,149.32,147.86,148.47
2407,2022-08-31,148.48,148.99,147.38,147.7
2408,2022-09-01,147.49,147.83,146.78,147.68
2409,2022-09-02,147.77,149.1,147.14,149.01
2410,2022-09-05,149.07,149.25,147.37,147.71
2411,2022-09-06,145.33,146.59,144.2,144.59
2412,2022-09-07,144.56,145.53,144.27,145.33
2413,2022-09-08,145.37,145.82,143.03,143.16
2414,2022-09-09,143.14,144.48,142.46,143.54
2415,2022-09-12,143.52,144.56,142.91,144.05
2416,2022-09-13,144.17,144.47,143.0,143.44
2417,2022-09-14,143.26,143.87,142.65,143.57
2418,2022-09-15,143.58,143.63,142.74,142.93
2419,2022-09-16,142.98,143.24,142.15,143.17
2420,2022-09-19,143.19,143.26,142.18,142.41
2421,2022-09-20,142.4,142.58,140.53,140.84
2422,2022-09-21,140.86,141.98,140.73,141.44
2423,2022-09-22,141.16,142.02,139.9,140.25
2424,2022-09-23,140.14,140.99,138.45,139.44
2425,2022-09-26,139.2,139.22,137.41,137.66
2426,2022-09-27,137.7,139.29,136.62,136.9
2427,2022-09-28,137.0,138.74,135.52,138.41
2428,2022-09-29,138.33,138.49,136.22,137.31
2429,2022-09-30,137.16,139.24,136.98,138.26
2430,2022-10-03,138.29,141.39,138.05,140.77
2431,2022-10-04,141.24,142.87,140.81,141.38
2432,2022-10-05,141.5,141.74,139.52,139.97
2433,2022-10-06,139.81,140.13,138.64,138.87
2434,2022-10-07,138.9,138.91,137.35,137.68
2435,2022-10-10,137.68,138.46,135.83,136.56
2436,2022-10-11,136.55,136.77,135.56,135.84
2437,2022-10-12,135.8,136.59,135.14,136.43
2438,2022-10-13,136.29,137.54,135.15,136.89
2439,2022-10-14,136.8,138.52,135.82,136.19
2440,2022-10-17,136.37,137.65,136.12,136.61
2441,2022-10-18,136.78,137.68,135.93,137.35
2442,2022-10-19,137.2,137.28,135.6,135.66
2443,2022-10-20,135.6,136.15,134.86,134.96
2444,2022-10-21,135.0,135.64,134.02,135.44
2445,2022-10-24,135.53,136.82,135.23,136.31
2446,2022-10-25,136.46,138.45,136.46,138.22
2447,2022-10-26,138.24,139.05,137.69,138.78
2448,2022-10-27,138.92,140.83,137.57,140.61
2449,2022-10-28,140.86,140.92,138.29,139.01
2450,2022-10-31,138.85,139.15,138.12,138.47
2451,2022-11-01,138.48,139.95,138.41,138.77
2452,2022-11-02,138.75,139.24,138.09,138.17
2453,2022-11-03,138.0,138.07,136.71,137.39
2454,2022-11-04,137.42,137.91,136.38,136.89
2455,2022-11-07,136.83,137.16,136.08,136.16
2456,2022-11-08,136.14,137.32,135.76,137.04
2457,2022-11-09,137.1,138.46,136.92,138.42
2458,2022-11-10,138.57,140.72,137.97,140.42
2459,2022-11-11,140.32,140.38,138.4,138.64
2460,2022-11-14,138.41,139.26,138.26,138.6
2461,2022-11-15,138.62,139.92,138.38,139.7
2462,2022-11-16,139.71,140.86,138.7,140.71
2463,2022-11-17,140.7,141.09,139.73,140.12
2464,2022-11-18,140.01,140.5,139.17,140.09
2465,2022-11-21,140.14,140.88,139.55,140.0
2466,2022-11-22,140.06,140.64,139.89,140.42
2467,2022-11-23,140.47,141.3,139.77,141.18
2468,2022-11-24,141.2,142.6,141.2,142.07
2469,2022-11-25,142.03,142.03,140.34,140.54
2470,2022-11-28,140.8,141.42,139.78,140.41
2471,2022-11-29,140.37,141.74,140.08,140.99
2472,2022-11-30,141.01,141.69,140.5,141.69
2473,2022-12-01,141.86,142.77,141.67,142.75
2474,2022-12-02,142.65,143.18,141.74,142.44
2475,2022-12-05,142.06,142.47,141.46,141.69
2476,2022-12-06,141.85,143.02,141.35,142.81
2477,2022-12-07,142.11,142.91,141.59,142.52
2478,2022-12-08,142.45,142.55,141.51,141.58
2479,2022-12-09,141.61,141.94,140.35,140.36
2480,2022-12-12,140.41,141.17,139.96,140.12
2481,2022-12-13,140.17,141.7,139.77,140.54
2482,2022-12-14,140.62,141.06,139.65,140.24
2483,2022-12-15,140.06,140.78,138.12,138.59
2484,2022-12-16,138.46,138.62,136.96,137.64
2485,2022-12-19,137.57,137.76,136.81,137.2
2486,2022-12-20,137.2,137.22,135.78,135.96
2487,2022-12-21,135.84,136.32,135.6,135.83
2488,2022-12-22,135.86,136.2,134.98,135.4
2489,2022-12-23,135.38,135.41,134.62,134.68
2490,2022-12-27,134.69,134.75,133.25,133.49
2491,2022-12-28,133.48,134.11,133.29,133.45
2492,2022-12-29,133.5,134.42,133.35,134.16
2493,2022-12-30,134.15,134.19,132.72,132.8
2494,2023-01-02,132.7,134.54,132.69,134.42
2495,2023-01-03,134.19,135.55,133.79,135.11
2496,2023-01-04,135.34,136.67,135.08,136.27
2497,2023-01-05,136.3,136.48,135.55,136.21
2498,2023-01-06,136.08,137.47,135.74,137.35
2499,2023-01-09,137.13,137.38,136.4,136.95
2500,2023-01-10,136.86,136.93,136.04,136.47
2501,2023-01-11,136.51,137.98,136.46,137.95
2502,2023-01-12,137.84,139.09,137.63,138.58
2503,2023-01-13,138.45,139.06,138.01,138.09
2504,2023-01-16,137.94,138.36,137.53,138.11
2505,2023-01-17,138.22,139.52,137.66,139.15
2506,2023-01-18,139.13,140.68,138.97,140.2
2507,2023-01-19,140.27,140.73,139.12,139.45
2508,2023-01-20,139.35,139.55,138.12,138.18
2509,2023-01-23,138.16,138.44,137.66,137.76
2510,2023-01-24,137.88,138.49,137.54,138.41
2511,2023-01-25,138.5,139.36,138.2,138.55
2512,2023-01-26,138.62,138.62,137.7,137.84
2513,2023-01-27,137.78,137.78,136.88,137.57
2514,2023-01-30,137.54,137.93,136.38,136.63
2515,2023-01-31,136.66,137.3,136.49,137.08
2516,2023-02-01,136.92,137.5,136.66,137.27
2517,2023-02-02,137.11,139.86,137.0,139.38
2518,2023-02-03,139.56,139.65,137.7,137.79
2519,2023-02-06,137.66,137.79,136.7,136.82
2520,2023-02-07,136.83,137.03,135.86,136.07
2521,2023-02-08,136.13,136.42,135.62,136.32
2522,2023-02-09,136.35,137.38,135.96,136.29
2523,2023-02-10,136.28,136.48,135.84,136.02
2524,2023-02-13,135.99,136.3,135.59,136.1
2525,2023-02-14,136.1,136.56,135.02,135.29
2526,2023-02-15,135.29,135.6,134.64,134.84
2527,2023-02-16,134.74,135.11,134.22,134.54
2528,2023-02-17,134.5,135.33,133.67,135.3
2529,2023-02-20,135.21,135.32,134.81,134.83
2530,2023-02-21,134.87,134.97,133.76,133.89
2531,2023-02-22,133.9,134.43,133.63,134.15
2532,2023-02-23,134.18,134.91,133.78,134.83
2533,2023-02-24,134.82,135.3,133.67,134.1
2534,2023-02-27,134.19,134.36,133.4,133.57
2535,2023-02-28,133.55,133.61,132.06,132.91
2536,2023-03-01,132.56,132.99,131.76,131.8
2537,2023-03-02,131.82,132.13,131.31,131.5
2538,2023-03-03,131.49,132.25,131.43,132.22
2539,2023-03-06,131.27,131.82,130.55,130.74
2540,2023-03-07,130.77,131.78,130.6,131.15
2541,2023-03-08,131.03,132.02,130.77,131.67
2542,2023-03-09,131.74,132.28,131.07,132.13
2543,2023-03-10,132.37,134.23,132.37,133.78
2544,2023-03-13,133.61,137.24,133.17,136.16
2545,2023-03-14,136.12,137.03,133.82,134.01
2546,2023-03-15,133.91,137.97,133.33,136.92
2547,2023-03-16,136.97,137.89,135.73,135.87
2548,2023-03-17,135.94,138.48,135.76,137.96
2549,2023-03-20,137.6,140.3,137.1,137.82
2550,2023-03-21,138.04,138.42,135.88,135.91
2551,2023-03-22,136.04,136.62,134.8,136.52
2552,2023-03-23,136.31,137.86,135.8,137.41
2553,2023-03-24,137.4,139.54,137.35,137.72
2554,2023-03-27,137.6,137.85,136.17,136.25
2555,2023-03-28,136.42,136.56,135.55,135.93
2556,2023-03-29,135.81,136.3,135.45,135.56
2557,2023-03-30,135.63,136.77,134.76,135.37
2558,2023-03-31,135.35,136.24,134.7,136.2
2559,2023-04-03,135.9,136.67,135.15,136.51
2560,2023-04-04,136.52,136.6,135.39,136.46
2561,2023-04-05,136.48,137.49,135.85,137.12
2562,2023-04-06,137.11,138.09,136.95,137.28
2563,2023-04-11,136.62,136.88,135.71,135.86
2564,2023-04-12,135.94,136.44,134.66,135.23
2565,2023-04-13,135.32,135.52,134.7,134.95
2566,2023-04-14,134.98,135.28,134.2,134.37
2567,2023-04-17,134.22,134.5,133.6,133.81
2568,2023-04-18,133.83,134.26,133.49,133.72
2569,2023-04-19,133.67,133.76,133.1,133.51
2570,2023-04-20,133.55,134.19,133.42,134.06
2571,2023-04-21,134.02,134.41,133.54,133.64
2572,2023-04-24,133.71,134.21,133.28,133.44
2573,2023-04-25,133.54,135.46,133.51,135.34
2574,2023-04-26,135.08,135.74,134.52,134.68
2575,2023-04-27,134.72,134.87,133.89,133.93
2576,2023-04-28,133.89,135.68,133.64,135.6
2577,2023-05-02,135.01,136.37,134.35,136.27
2578,2023-05-03,136.26,136.7,135.91,136.41
2579,2023-05-04,136.61,137.22,135.62,136.77
2580,2023-05-05,136.63,136.74,135.68,136.13
2581,2023-05-08,136.04,136.21,135.21,135.42
2582,2023-05-09,135.46,135.9,135.12,135.14
2583,2023-05-10,135.23,136.15,134.99,135.95
2584,2023-05-11,135.95,137.29,135.78,136.6
2585,2023-05-12,136.62,136.75,135.98,136.05
2586,2023-05-15,136.01,136.06,135.61,135.76
